date,pm25,pm10,o3,no2,so2,co
2022-04-21,93.0,26.0,16.0,8.0,3.0,
2022-04-22,77.0,15.0,34.0,5.0,2.0,
2022-04-23,49.0,27.0,24.0,7.0,3.0,
2022-04-24,80.0,16.0,21.0,12.0,2.0,
2022-04-25,46.0,21.0,20.0,8.0,2.0,
2022-04-26,57.0,28.0,20.0,12.0,2.0,
2022-04-27,71.0,23.0,37.0,9.0,1.0,
2022-04-28,49.0,35.0,35.0,13.0,2.0,
2022-04-29,65.0,24.0,41.0,10.0,2.0,
2022-04-30,57.0,28.0,41.0,10.0,3.0,
2022-05-01,84.0,25.0,45.0,11.0,3.0,
2022-05-02,73.0,32.0,41.0,9.0,3.0,
2022-05-03,71.0,22.0,41.0,6.0,3.0,
2022-05-04,48.0,23.0,33.0,9.0,3.0,
2022-05-05,46.0,25.0,20.0,12.0,2.0,
2022-05-06,61.0,22.0,32.0,7.0,1.0,
2022-05-07,58.0,25.0,32.0,7.0,2.0,
2022-05-08,66.0,14.0,35.0,4.0,1.0,
2022-05-09,32.0,19.0,37.0,7.0,3.0,
2022-05-10,33.0,25.0,40.0,12.0,1.0,
2022-05-11,47.0,33.0,38.0,10.0,1.0,
2022-05-12,39.0,32.0,33.0,9.0,2.0,
2022-05-13,28.0,22.0,36.0,5.0,2.0,
2022-05-14,40.0,20.0,35.0,6.0,2.0,
2022-05-15,47.0,19.0,43.0,8.0,1.0,
2022-05-16,26.0,18.0,33.0,6.0,3.0,
2022-05-17,28.0,14.0,31.0,4.0,1.0,
2022-05-18,13.0,22.0,42.0,12.0,1.0,
2022-05-19,31.0,29.0,37.0,13.0,1.0,
2022-05-20,35.0,24.0,35.0,6.0,1.0,
2022-05-21,19.0,12.0,29.0,2.0,2.0,
2022-05-22,15.0,13.0,34.0,4.0,1.0,
2022-05-23,19.0,21.0,21.0,9.0,4.0,
2022-05-24,44.0,22.0,13.0,9.0,1.0,
2022-05-25,52.0,18.0,33.0,7.0,1.0,
2022-05-26,31.0,13.0,25.0,8.0,1.0,
2022-05-27,14.0,13.0,26.0,5.0,1.0,
2022-05-28,21.0,11.0,35.0,4.0,1.0,
2022-05-29,21.0,17.0,33.0,7.0,1.0,
2022-05-30,39.0,22.0,38.0,7.0,3.0,
2022-05-31,43.0,19.0,39.0,12.0,2.0,
2022-06-01,38.0,18.0,39.0,10.0,1.0,
2022-06-02,34.0,19.0,45.0,6.0,2.0,
2022-06-03,33.0,19.0,25.0,6.0,2.0,
2022-06-04,54.0,20.0,47.0,3.0,1.0,
2022-06-05,52.0,24.0,41.0,8.0,3.0,
2022-06-06,50.0,26.0,41.0,7.0,2.0,
2022-06-07,42.0,17.0,18.0,4.0,1.0,
2022-06-08,44.0,19.0,23.0,9.0,1.0,
2022-06-09,51.0,20.0,22.0,7.0,1.0,
2022-06-10,48.0,15.0,36.0,2.0,1.0,
2022-06-11,35.0,16.0,39.0,5.0,1.0,
2022-06-12,35.0,19.0,31.0,8.0,2.0,
2022-06-13,35.0,17.0,31.0,6.0,1.0,
2022-06-14,24.0,,44.0,6.0,2.0,
2022-06-15,27.0,,42.0,5.0,2.0,
2022-06-16,42.0,21.0,28.0,5.0,1.0,
2022-06-17,40.0,18.0,37.0,7.0,3.0,
2022-06-18,41.0,21.0,33.0,8.0,2.0,
2022-06-19,37.0,23.0,43.0,10.0,2.0,
2022-06-20,32.0,15.0,27.0,5.0,1.0,
2022-06-21,18.0,17.0,34.0,7.0,1.0,
2022-06-22,25.0,19.0,36.0,6.0,1.0,
2022-06-23,27.0,16.0,34.0,6.0,2.0,
2022-06-24,35.0,17.0,40.0,4.0,3.0,
2022-06-25,43.0,18.0,48.0,5.0,4.0,
2022-06-26,46.0,20.0,43.0,6.0,3.0,
2022-06-27,47.0,31.0,28.0,8.0,2.0,
2022-06-28,54.0,29.0,54.0,6.0,1.0,
2022-06-29,58.0,35.0,54.0,7.0,2.0,
2022-06-30,66.0,33.0,64.0,9.0,4.0,
2022-07-01,62.0,15.0,21.0,4.0,1.0,
2022-07-02,45.0,13.0,45.0,3.0,1.0,
2022-07-03,39.0,21.0,52.0,6.0,1.0,
2022-07-04,37.0,18.0,25.0,8.0,1.0,
2022-07-05,41.0,14.0,34.0,3.0,1.0,
2022-07-06,30.0,20.0,33.0,6.0,1.0,
2022-07-07,32.0,14.0,16.0,8.0,,
2022-07-08,32.0,16.0,26.0,4.0,,
2022-07-09,24.0,12.0,19.0,3.0,,
2022-07-10,23.0,11.0,17.0,6.0,1.0,
2022-07-11,13.0,13.0,18.0,6.0,,
2022-07-12,18.0,15.0,29.0,7.0,1.0,
2022-07-13,16.0,25.0,42.0,10.0,,
2022-07-14,28.0,20.0,31.0,4.0,,
2022-07-15,21.0,16.0,34.0,5.0,1.0,
2022-07-16,20.0,12.0,31.0,4.0,,
2022-07-17,17.0,17.0,45.0,8.0,1.0,
2022-07-18,20.0,22.0,48.0,10.0,1.0,
2022-07-19,27.0,27.0,68.0,11.0,1.0,
2022-07-20,37.0,21.0,50.0,7.0,3.0,
2022-07-21,41.0,32.0,80.0,11.0,2.0,
2022-07-22,56.0,28.0,59.0,8.0,,
2022-07-23,57.0,19.0,45.0,3.0,,
2022-07-24,40.0,20.0,55.0,6.0,1.0,
2022-07-25,23.0,27.0,30.0,9.0,1.0,
2022-07-26,45.0,21.0,36.0,6.0,1.0,
2022-07-27,45.0,19.0,44.0,3.0,1.0,
2022-07-28,20.0,19.0,47.0,4.0,2.0,
2022-07-29,30.0,13.0,29.0,6.0,1.0,
2022-07-30,43.0,8.0,20.0,5.0,,
2022-07-31,18.0,18.0,40.0,8.0,1.0,
2022-08-01,38.0,23.0,35.0,6.0,1.0,
2022-08-02,56.0,25.0,48.0,6.0,,
2022-08-03,58.0,22.0,51.0,6.0,2.0,
2022-08-04,51.0,30.0,77.0,10.0,3.0,
2022-08-05,53.0,18.0,29.0,6.0,1.0,
2022-08-06,41.0,11.0,31.0,2.0,,
2022-08-07,22.0,19.0,30.0,3.0,1.0,
2022-08-08,14.0,24.0,35.0,3.0,1.0,
2022-08-09,19.0,19.0,36.0,4.0,2.0,
2022-08-10,20.0,14.0,26.0,4.0,1.0,
2022-08-11,17.0,15.0,40.0,4.0,3.0,
2022-08-12,37.0,13.0,27.0,2.0,1.0,
2022-08-13,46.0,13.0,32.0,2.0,1.0,
2022-08-14,38.0,,34.0,5.0,2.0,
2022-08-15,61.0,27.0,33.0,10.0,11.0,
2022-08-16,52.0,33.0,45.0,9.0,8.0,
2022-08-17,61.0,28.0,46.0,6.0,5.0,
2022-08-18,64.0,34.0,57.0,6.0,2.0,
2022-08-19,62.0,23.0,40.0,6.0,2.0,
2022-08-20,45.0,23.0,24.0,4.0,2.0,
2022-08-21,45.0,20.0,14.0,7.0,10.0,
2022-08-22,40.0,16.0,36.0,9.0,5.0,
2022-08-23,43.0,33.0,32.0,6.0,4.0,
2022-08-24,50.0,45.0,45.0,7.0,7.0,
2022-08-25,43.0,30.0,43.0,8.0,5.0,
2022-08-26,44.0,27.0,50.0,9.0,4.0,
2022-08-27,52.0,16.0,32.0,6.0,2.0,
2022-08-28,37.0,21.0,32.0,7.0,4.0,
2022-08-29,40.0,13.0,35.0,7.0,6.0,
2022-08-30,33.0,12.0,26.0,4.0,4.0,
2022-08-31,19.0,13.0,28.0,3.0,2.0,
2022-09-01,13.0,12.0,29.0,4.0,3.0,
2022-09-02,14.0,11.0,25.0,2.0,,
2022-09-03,28.0,11.0,16.0,5.0,2.0,
2022-09-04,41.0,12.0,36.0,4.0,2.0,
2022-09-05,40.0,16.0,34.0,3.0,1.0,
2022-09-06,28.0,19.0,38.0,5.0,2.0,
2022-09-07,38.0,26.0,38.0,6.0,2.0,
2022-09-08,58.0,17.0,36.0,8.0,6.0,
2022-09-09,33.0,19.0,20.0,4.0,2.0,
2022-09-10,44.0,15.0,21.0,5.0,3.0,
2022-09-11,32.0,17.0,30.0,6.0,6.0,
2022-09-12,27.0,16.0,31.0,10.0,11.0,
2022-09-13,38.0,10.0,18.0,13.0,14.0,
2022-09-14,33.0,10.0,19.0,10.0,11.0,
2022-09-15,30.0,15.0,20.0,9.0,8.0,
2022-09-16,33.0,14.0,19.0,7.0,5.0,
2022-09-17,31.0,11.0,19.0,4.0,3.0,
2022-09-18,20.0,10.0,17.0,8.0,9.0,
2022-09-19,21.0,12.0,17.0,8.0,9.0,
2022-09-20,35.0,13.0,13.0,9.0,7.0,
2022-09-21,38.0,14.0,13.0,9.0,9.0,
2022-09-22,37.0,26.0,16.0,9.0,21.0,
2022-09-23,49.0,22.0,25.0,5.0,20.0,
2022-09-24,58.0,29.0,11.0,5.0,11.0,
2022-09-25,77.0,32.0,7.0,8.0,18.0,
2022-09-26,83.0,18.0,19.0,6.0,2.0,
2022-09-27,56.0,12.0,21.0,9.0,1.0,
2022-09-28,24.0,18.0,21.0,10.0,1.0,
2022-09-29,35.0,18.0,4.0,5.0,1.0,
2022-09-30,59.0,26.0,20.0,7.0,1.0,
2022-10-01,64.0,11.0,21.0,5.0,1.0,
2022-10-02,20.0,13.0,16.0,7.0,1.0,
2022-10-03,23.0,18.0,16.0,9.0,1.0,
2022-10-04,30.0,32.0,12.0,11.0,1.0,
2022-10-05,56.0,28.0,20.0,14.0,1.0,
2022-10-06,52.0,26.0,21.0,8.0,1.0,
2022-10-07,55.0,28.0,26.0,8.0,1.0,
2022-10-08,71.0,17.0,20.0,5.0,1.0,
2022-10-09,33.0,19.0,16.0,9.0,1.0,
2022-10-10,52.0,30.0,11.0,13.0,1.0,
2022-10-11,71.0,33.0,22.0,9.0,1.0,
2022-10-12,66.0,31.0,17.0,9.0,2.0,
2022-10-13,88.0,44.0,2.0,13.0,1.0,
2022-10-14,99.0,25.0,23.0,7.0,1.0,
2022-10-15,74.0,25.0,15.0,11.0,1.0,
2022-10-16,61.0,35.0,18.0,13.0,1.0,
2022-10-17,65.0,32.0,23.0,14.0,2.0,
2022-10-18,69.0,10.0,18.0,9.0,1.0,
2022-10-19,24.0,14.0,21.0,8.0,2.0,
2022-10-20,37.0,32.0,2.0,13.0,2.0,
2022-10-21,81.0,39.0,9.0,12.0,1.0,
2022-10-22,97.0,39.0,15.0,10.0,1.0,
2022-10-23,60.0,29.0,7.0,12.0,1.0,
2022-10-24,61.0,19.0,14.0,12.0,1.0,
2022-10-25,46.0,35.0,16.0,14.0,2.0,
2022-10-26,49.0,40.0,13.0,14.0,1.0,
2022-10-27,69.0,41.0,7.0,14.0,1.0,
2022-10-28,81.0,30.0,14.0,10.0,2.0,
2022-10-29,63.0,32.0,12.0,11.0,2.0,
2022-10-30,66.0,48.0,9.0,13.0,2.0,
2022-10-31,74.0,44.0,7.0,7.0,2.0,
2022-11-01,85.0,30.0,16.0,11.0,2.0,
2022-11-02,59.0,39.0,6.0,10.0,2.0,
2022-11-03,69.0,35.0,8.0,10.0,5.0,
2022-11-04,70.0,23.0,13.0,9.0,1.0,
2022-11-05,50.0,28.0,13.0,4.0,1.0,
2022-11-06,52.0,28.0,11.0,12.0,1.0,
2022-11-07,55.0,37.0,11.0,13.0,1.0,
2022-11-08,63.0,54.0,3.0,15.0,2.0,
2022-11-09,105.0,40.0,1.0,14.0,2.0,
2022-11-10,105.0,31.0,13.0,11.0,2.0,
2022-11-11,80.0,31.0,14.0,12.0,2.0,
2022-11-12,84.0,39.0,12.0,7.0,2.0,
2022-11-13,102.0,24.0,7.0,5.0,1.0,
2022-11-14,70.0,35.0,1.0,12.0,2.0,
2022-11-15,88.0,28.0,9.0,7.0,2.0,
2022-11-16,82.0,7.0,9.0,3.0,1.0,
2022-11-17,21.0,16.0,13.0,5.0,1.0,
2022-11-18,63.0,23.0,9.0,6.0,2.0,
2022-11-19,76.0,58.0,1.0,9.0,2.0,
2022-11-20,160.0,63.0,,11.0,3.0,
2022-11-21,159.0,41.0,4.0,9.0,3.0,
2022-11-22,115.0,29.0,6.0,7.0,3.0,
2022-11-23,90.0,24.0,3.0,11.0,3.0,
2022-11-24,78.0,55.0,1.0,15.0,4.0,
2022-11-25,143.0,39.0,5.0,12.0,3.0,
2022-11-26,116.0,22.0,6.0,7.0,2.0,
2022-11-27,71.0,29.0,3.0,9.0,5.0,
2022-11-28,92.0,32.0,8.0,8.0,1.0,
2022-11-29,103.0,30.0,11.0,8.0,1.0,
2022-11-30,90.0,23.0,13.0,6.0,4.0,
2022-12-01,72.0,23.0,11.0,5.0,2.0,
2022-12-02,71.0,51.0,2.0,7.0,2.0,
2022-12-03,135.0,22.0,5.0,4.0,1.0,
2022-12-04,82.0,27.0,4.0,9.0,2.0,
2022-12-05,88.0,29.0,,9.0,2.0,
2022-12-06,95.0,12.0,15.0,4.0,2.0,
2022-12-07,43.0,27.0,13.0,,1.0,
2022-12-08,55.0,42.0,7.0,6.0,2.0,
2022-12-09,102.0,18.0,7.0,,,
2022-12-10,64.0,16.0,14.0,,1.0,
2022-12-11,61.0,22.0,15.0,,3.0,
2022-12-12,73.0,16.0,13.0,18.0,2.0,
2022-12-13,59.0,44.0,3.0,16.0,6.0,
2022-12-14,128.0,45.0,8.0,18.0,7.0,
2022-12-15,131.0,36.0,8.0,10.0,4.0,
2022-12-16,108.0,44.0,9.0,11.0,3.0,
2022-12-17,132.0,39.0,13.0,12.0,3.0,
2022-12-18,113.0,61.0,8.0,26.0,4.0,
2022-12-19,164.0,60.0,3.0,34.0,6.0,
2022-12-20,163.0,56.0,1.0,23.0,5.0,
2022-12-21,154.0,49.0,14.0,22.0,4.0,
2022-12-22,135.0,20.0,8.0,21.0,1.0,
2022-12-23,62.0,21.0,16.0,11.0,1.0,
2022-12-24,68.0,23.0,11.0,11.0,2.0,
2022-12-25,71.0,23.0,8.0,12.0,2.0,
2022-12-26,90.0,10.0,23.0,7.0,1.0,
2022-12-27,28.0,20.0,17.0,18.0,1.0,
2022-12-28,44.0,27.0,10.0,23.0,2.0,
2022-12-29,53.0,38.0,2.0,19.0,3.0,
2022-12-30,97.0,31.0,21.0,10.0,3.0,
2022-12-31,92.0,33.0,14.0,13.0,2.0,
2023-01-01,149.0,45.0,,16.0,2.0,
2023-01-02,133.0,21.0,8.0,16.0,3.0,
2023-01-03,70.0,32.0,23.0,15.0,3.0,
2023-01-04,88.0,5.0,20.0,7.0,3.0,
2023-01-05,13.0,14.0,18.0,8.0,2.0,
2023-01-06,38.0,32.0,11.0,10.0,2.0,
2023-01-07,73.0,33.0,6.0,8.0,2.0,
2023-01-08,103.0,31.0,7.0,15.0,2.0,
2023-01-09,90.0,13.0,13.0,15.0,1.0,
2023-01-10,55.0,25.0,15.0,12.0,1.0,
2023-01-11,73.0,25.0,11.0,18.0,2.0,
2023-01-12,76.0,14.0,21.0,15.0,1.0,
2023-01-13,32.0,14.0,8.0,13.0,1.0,
2023-01-14,37.0,6.0,26.0,5.0,1.0,
2023-01-15,23.0,13.0,14.0,10.0,2.0,
2023-01-16,47.0,23.0,9.0,18.0,2.0,
2023-01-17,58.0,13.0,20.0,14.0,2.0,
2023-01-18,52.0,30.0,,13.0,2.0,
2023-01-19,101.0,24.0,11.0,10.0,2.0,
2023-01-20,83.0,14.0,13.0,10.0,1.0,
2023-01-21,48.0,21.0,13.0,6.0,2.0,
2023-01-22,79.0,20.0,3.0,8.0,1.0,
2023-01-23,77.0,14.0,12.0,6.0,1.0,
2023-01-24,62.0,11.0,15.0,9.0,,
2023-01-25,40.0,23.0,17.0,6.0,1.0,
2023-01-26,77.0,26.0,21.0,5.0,2.0,
2023-01-27,83.0,22.0,20.0,3.0,1.0,
2023-01-28,72.0,16.0,25.0,5.0,2.0,
2023-01-29,60.0,18.0,20.0,9.0,3.0,
2023-01-30,65.0,13.0,22.0,9.0,2.0,
2023-01-31,39.0,9.0,23.0,7.0,1.0,
2023-02-01,29.0,9.0,24.0,6.0,1.0,
2023-02-02,23.0,10.0,26.0,11.0,1.0,
2023-02-03,36.0,8.0,24.0,3.0,1.0,
2023-02-04,29.0,11.0,22.0,2.0,1.0,
2023-02-05,42.0,25.0,20.0,8.0,1.0,
2023-02-06,77.0,65.0,6.0,22.0,9.0,
2023-02-07,172.0,35.0,22.0,15.0,3.0,
2023-02-08,123.0,60.0,19.0,22.0,3.0,
2023-02-09,146.0,43.0,23.0,17.0,4.0,
2023-02-10,122.0,35.0,22.0,9.0,2.0,
2023-02-11,109.0,18.0,26.0,9.0,1.0,
2023-02-12,61.0,32.0,18.0,14.0,3.0,
2023-02-13,97.0,22.0,17.0,11.0,2.0,
2023-02-14,69.0,33.0,25.0,10.0,2.0,
2023-02-15,87.0,47.0,18.0,15.0,2.0,
2023-02-16,123.0,26.0,20.0,15.0,2.0,
2023-02-17,87.0,6.0,31.0,5.0,1.0,
2023-02-18,21.0,6.0,25.0,4.0,1.0,
2023-02-19,23.0,12.0,29.0,8.0,2.0,
2023-02-20,36.0,8.0,27.0,6.0,1.0,
2023-02-21,20.0,25.0,18.0,13.0,2.0,
2023-02-22,51.0,27.0,12.0,11.0,5.0,
2023-02-23,82.0,27.0,13.0,16.0,1.0,
2023-02-24,82.0,7.0,18.0,5.0,1.0,
2023-02-25,30.0,7.0,21.0,2.0,,
2023-02-26,31.0,10.0,19.0,3.0,,
2023-02-27,40.0,25.0,22.0,9.0,1.0,
2023-02-28,72.0,47.0,19.0,16.0,1.0,
2023-03-01,126.0,51.0,22.0,14.0,2.0,
2023-03-02,136.0,48.0,13.0,14.0,1.0,
2023-03-03,136.0,29.0,17.0,6.0,1.0,
2023-03-04,87.0,12.0,20.0,6.0,1.0,
2023-03-05,41.0,17.0,19.0,13.0,2.0,
2023-03-06,54.0,26.0,19.0,14.0,2.0,
2023-03-07,78.0,14.0,21.0,9.0,1.0,
2023-03-08,52.0,15.0,14.0,14.0,1.0,
2023-03-09,48.0,16.0,22.0,10.0,1.0,
2023-03-10,48.0,7.0,21.0,6.0,1.0,
2023-03-11,23.0,11.0,24.0,6.0,1.0,
2023-03-12,44.0,13.0,21.0,12.0,1.0,
2023-03-13,30.0,15.0,20.0,13.0,1.0,
2023-03-14,33.0,16.0,21.0,8.0,,
2023-03-15,29.0,27.0,18.0,12.0,1.0,
2023-03-16,61.0,37.0,25.0,9.0,1.0,
2023-03-17,92.0,30.0,26.0,11.0,4.0,
2023-03-18,79.0,42.0,28.0,12.0,1.0,
2023-03-19,108.0,41.0,19.0,18.0,2.0,
2023-03-20,115.0,31.0,11.0,13.0,1.0,
2023-03-21,84.0,39.0,13.0,15.0,1.0,
2023-03-22,81.0,29.0,23.0,17.0,1.0,
2023-03-23,57.0,22.0,23.0,13.0,1.0,
2023-03-24,50.0,12.0,23.0,8.0,1.0,
2023-03-25,33.0,9.0,22.0,7.0,1.0,
2023-03-26,30.0,11.0,22.0,6.0,,
2023-03-27,38.0,13.0,23.0,8.0,1.0,
2023-03-28,40.0,19.0,26.0,15.0,2.0,
2023-03-29,52.0,23.0,22.0,15.0,1.0,
2023-03-30,45.0,15.0,23.0,12.0,1.0,
2023-03-31,36.0,10.0,24.0,6.0,1.0,
2023-04-01,25.0,9.0,16.0,,1.0,
2023-04-02,37.0,7.0,24.0,5.0,,
2023-04-03,23.0,11.0,27.0,4.0,,
2023-04-04,38.0,19.0,27.0,8.0,1.0,
2023-04-05,57.0,20.0,20.0,11.0,,
2023-04-06,67.0,20.0,14.0,13.0,1.0,
2023-04-07,79.0,26.0,19.0,6.0,1.0,
2023-04-08,86.0,21.0,26.0,8.0,1.0,
2023-04-09,101.0,29.0,13.0,9.0,1.0,
2023-04-10,103.0,14.0,29.0,10.0,1.0,
2023-04-11,48.0,17.0,22.0,9.0,1.0,
2023-04-12,45.0,29.0,24.0,12.0,2.0,
2023-04-13,76.0,26.0,28.0,9.0,3.0,
2023-04-14,65.0,9.0,28.0,8.0,1.0,
2023-04-15,26.0,20.0,29.0,9.0,1.0,
2023-04-16,62.0,18.0,15.0,6.0,,
2023-04-17,57.0,16.0,26.0,4.0,,
2023-04-18,44.0,17.0,18.0,5.0,,
2023-04-19,56.0,32.0,24.0,8.0,,
2023-04-20,65.0,32.0,36.0,12.0,1.0,
2023-04-21,62.0,29.0,36.0,10.0,1.0,
2023-04-22,71.0,26.0,34.0,12.0,1.0,
2023-04-23,76.0,22.0,32.0,12.0,1.0,
2023-04-24,57.0,14.0,19.0,9.0,1.0,
2023-04-25,34.0,17.0,25.0,7.0,1.0,
2023-04-26,24.0,27.0,27.0,13.0,2.0,
2023-04-27,56.0,30.0,36.0,9.0,1.0,
2023-04-28,65.0,23.0,27.0,8.0,1.0,
2023-04-29,65.0,15.0,32.0,4.0,,
2023-04-30,41.0,13.0,34.0,5.0,1.0,
2023-05-01,44.0,16.0,27.0,9.0,1.0,
2023-05-02,42.0,18.0,19.0,5.0,,
2023-05-03,59.0,19.0,33.0,7.0,1.0,
2023-05-04,47.0,18.0,33.0,8.0,1.0,
2023-05-05,47.0,20.0,18.0,7.0,1.0,
2023-05-06,57.0,12.0,21.0,2.0,,
2023-05-07,36.0,12.0,25.0,4.0,1.0,
2023-05-08,31.0,20.0,28.0,6.0,1.0,
2023-05-09,48.0,19.0,35.0,6.0,3.0,
2023-05-10,43.0,19.0,34.0,7.0,5.0,
2023-05-11,44.0,25.0,35.0,6.0,3.0,
2023-05-12,40.0,16.0,33.0,6.0,2.0,
2023-05-13,41.0,13.0,30.0,5.0,1.0,
2023-05-14,40.0,10.0,21.0,9.0,1.0,
2023-05-15,28.0,18.0,32.0,8.0,1.0,
2023-05-16,37.0,11.0,26.0,7.0,,
2023-05-17,26.0,12.0,19.0,5.0,,
2023-05-18,30.0,16.0,19.0,3.0,1.0,
2023-05-19,44.0,22.0,29.0,4.0,3.0,
2023-05-20,70.0,20.0,33.0,3.0,3.0,
2023-05-21,48.0,20.0,39.0,5.0,4.0,
2023-05-22,38.0,25.0,38.0,9.0,4.0,
2023-05-23,56.0,25.0,20.0,9.0,2.0,
2023-05-24,63.0,32.0,21.0,9.0,2.0,
2023-05-25,75.0,34.0,33.0,8.0,2.0,
2023-05-26,71.0,21.0,35.0,4.0,2.0,
2023-05-27,29.0,13.0,35.0,5.0,2.0,
2023-05-28,24.0,19.0,40.0,7.0,2.0,
2023-05-29,28.0,28.0,39.0,8.0,1.0,
2023-05-30,37.0,19.0,40.0,7.0,2.0,
2023-05-31,26.0,24.0,48.0,12.0,2.0,
2023-06-01,39.0,24.0,33.0,9.0,1.0,
2023-06-02,40.0,13.0,34.0,3.0,2.0,
2023-06-03,21.0,14.0,38.0,5.0,3.0,
2023-06-04,25.0,19.0,43.0,6.0,2.0,
2023-06-05,28.0,22.0,25.0,7.0,2.0,
2023-06-06,45.0,12.0,28.0,5.0,1.0,
2023-06-07,43.0,13.0,29.0,3.0,1.0,
2023-06-08,56.0,16.0,30.0,4.0,1.0,
2023-06-09,56.0,17.0,36.0,3.0,,
2023-06-10,49.0,15.0,38.0,2.0,1.0,
2023-06-11,44.0,17.0,35.0,3.0,1.0,
2023-06-12,28.0,10.0,28.0,4.0,1.0,
2023-06-13,24.0,12.0,22.0,5.0,,
2023-06-14,32.0,21.0,41.0,6.0,2.0,
2023-06-15,55.0,26.0,43.0,7.0,1.0,
2023-06-16,67.0,23.0,43.0,7.0,1.0,
2023-06-17,70.0,17.0,43.0,8.0,2.0,
2023-06-18,57.0,22.0,57.0,10.0,2.0,
2023-06-19,59.0,28.0,65.0,9.0,1.0,
2023-06-20,62.0,34.0,43.0,11.0,2.0,
2023-06-21,70.0,21.0,44.0,7.0,1.0,
2023-06-22,52.0,37.0,19.0,12.0,2.0,
2023-06-23,61.0,22.0,22.0,7.0,1.0,
2023-06-24,40.0,25.0,39.0,4.0,1.0,
2023-06-25,46.0,21.0,59.0,8.0,1.0,
2023-06-26,41.0,20.0,35.0,8.0,1.0,
2023-06-27,54.0,15.0,31.0,6.0,1.0,
2023-06-28,,20.0,41.0,7.0,1.0,
2023-06-29,,22.0,47.0,10.0,1.0,
2023-06-30,32.0,18.0,36.0,4.0,1.0,
2023-07-01,59.0,19.0,32.0,5.0,1.0,
2023-07-02,53.0,22.0,42.0,8.0,1.0,
2023-07-03,46.0,23.0,41.0,9.0,1.0,
2023-07-04,46.0,26.0,41.0,7.0,1.0,
2023-07-05,40.0,19.0,30.0,8.0,1.0,
2023-07-06,44.0,20.0,45.0,7.0,1.0,
2023-07-07,52.0,17.0,62.0,7.0,1.0,
2023-08-14,,,25.0,5.0,2.0,
2023-08-15,65.0,,51.0,6.0,2.0,
2023-08-16,76.0,,32.0,9.0,1.0,
2023-08-17,71.0,,35.0,9.0,2.0,
2023-08-18,69.0,,38.0,6.0,1.0,
2023-08-19,82.0,,48.0,6.0,1.0,
2023-08-20,80.0,29.0,48.0,8.0,2.0,
2023-08-21,90.0,25.0,53.0,6.0,2.0,
2023-08-22,71.0,25.0,40.0,6.0,2.0,
2023-08-23,80.0,24.0,53.0,9.0,2.0,
2023-08-24,70.0,33.0,38.0,11.0,2.0,
2023-08-25,92.0,16.0,33.0,8.0,1.0,
2023-08-26,61.0,12.0,40.0,4.0,2.0,
2023-08-27,55.0,13.0,24.0,4.0,2.0,
2023-08-28,50.0,19.0,21.0,7.0,2.0,
2023-08-29,61.0,12.0,14.0,7.0,2.0,
2023-08-30,50.0,13.0,29.0,7.0,2.0,
2023-08-31,47.0,11.0,31.0,8.0,2.0,
2023-09-01,45.0,9.0,25.0,5.0,2.0,
2023-09-02,45.0,13.0,33.0,4.0,1.0,
2023-09-03,59.0,16.0,30.0,6.0,1.0,
2023-09-04,56.0,19.0,37.0,6.0,2.0,
2023-09-05,63.0,22.0,41.0,6.0,2.0,
2023-09-06,72.0,24.0,44.0,6.0,3.0,
2023-09-07,86.0,26.0,40.0,7.0,3.0,
2023-09-08,95.0,27.0,43.0,5.0,2.0,
2023-09-09,102.0,24.0,45.0,5.0,2.0,
2023-09-10,107.0,25.0,46.0,9.0,2.0,
2023-09-11,86.0,33.0,49.0,10.0,2.0,
2023-09-12,113.0,37.0,45.0,11.0,2.0,
2023-09-13,113.0,11.0,29.0,6.0,2.0,
2023-09-14,47.0,14.0,34.0,3.0,2.0,
2023-09-15,44.0,14.0,27.0,4.0,3.0,
2023-09-16,81.0,13.0,34.0,4.0,2.0,
2023-09-17,61.0,25.0,34.0,6.0,1.0,
2023-09-18,67.0,17.0,18.0,10.0,2.0,
2023-09-19,66.0,13.0,31.0,6.0,2.0,
2023-09-20,47.0,18.0,34.0,5.0,2.0,
2023-09-21,50.0,22.0,30.0,8.0,2.0,
2023-09-22,59.0,12.0,21.0,5.0,2.0,
2023-09-23,46.0,7.0,17.0,3.0,1.0,
2023-09-24,40.0,14.0,14.0,3.0,1.0,
2023-09-25,62.0,26.0,24.0,5.0,1.0,
2023-09-26,79.0,34.0,37.0,10.0,1.0,
2023-09-27,93.0,36.0,30.0,9.0,,
2023-09-28,90.0,37.0,36.0,9.0,,
2023-09-29,93.0,24.0,11.0,9.0,,
2023-09-30,92.0,20.0,20.0,8.0,,
2023-10-01,61.0,18.0,24.0,9.0,,
2023-10-02,50.0,18.0,19.0,9.0,,
2023-10-03,64.0,13.0,27.0,10.0,,
2023-10-04,32.0,17.0,28.0,11.0,1.0,
2023-10-05,52.0,18.0,26.0,11.0,1.0,
2023-10-06,53.0,15.0,29.0,5.0,1.0,
2023-10-07,41.0,6.0,26.0,4.0,,
2023-10-08,20.0,9.0,16.0,9.0,,
2023-10-09,44.0,18.0,11.0,6.0,1.0,
2023-10-10,65.0,23.0,20.0,10.0,1.0,
2023-10-11,72.0,23.0,32.0,10.0,,
2023-10-12,65.0,20.0,21.0,10.0,1.0,
2023-10-13,64.0,19.0,30.0,6.0,,
2023-10-14,63.0,11.0,23.0,6.0,1.0,
2023-10-15,33.0,12.0,19.0,9.0,1.0,
